genome_id,genome_name,genome_length,contigs,checkm_completeness,checkm_contamination,genome_quality,qc_pass,mlst,cgmlst_hc10,genetic_group,split,assembly_accession,biosample_accession,bioproject_accession
1280.8588,Staphylococcus aureus C00003247,2810567,57,100.0,0.0,Good,True,MLST.saureus.22,1770,cgmlst_hc10:1770,train,,SAMEA2340077,PRJEB5261
1280.8589,Staphylococcus aureus C00003246,2712395,38,100.0,0.0,Good,True,MLST.saureus.15,2849,cgmlst_hc10:2849,train,,SAMEA2340076,PRJEB5261
1280.8590,Staphylococcus aureus C00003253,2707723,36,100.0,0.0,Good,True,MLST.saureus.15,2591,cgmlst_hc10:2591,train,,SAMEA2340083,PRJEB5261
1280.8591,Staphylococcus aureus C00003318,2758800,48,100.0,0.0,Good,True,MLST.saureus.5,2850,cgmlst_hc10:2850,train,,SAMEA2340144,PRJEB5261
1280.8592,Staphylococcus aureus C00003319,2712568,54,100.0,0.0,Good,True,MLST.saureus.291,2359,cgmlst_hc10:2359,train,,SAMEA2340145,PRJEB5261
1280.8593,Staphylococcus aureus C00003313,2698545,39,100.0,0.0,Good,True,MLST.saureus.97,2851,cgmlst_hc10:2851,train,,SAMEA2340139,PRJEB5261
1280.8594,Staphylococcus aureus C00007082,2903350,129,100.0,0.0,Good,True,MLST.saureus.22,3704,cgmlst_hc10:3704,train,,SAMEA2340267,PRJEB5261
1280.8595,Staphylococcus aureus C00003311,2670446,39,100.0,0.0,Good,True,MLST.saureus.15,1771,cgmlst_hc10:1771,train,,SAMEA2340137,PRJEB5261
1280.8596,Staphylococcus aureus C00003310,2861394,47,100.0,1.2,Good,True,MLST.saureus.34,2592,cgmlst_hc10:2592,train,,SAMEA2340136,PRJEB5261
1280.8598,Staphylococcus aureus C00003317,2830693,54,100.0,0.6,Good,True,MLST.saureus.30,3767,cgmlst_hc10:3767,train,,SAMEA2340143,PRJEB5261
1280.8599,Staphylococcus aureus C00003315,2842560,75,100.0,0.0,Good,True,MLST.saureus.22,1052,cgmlst_hc10:1052,train,,SAMEA2340141,PRJEB5261
1280.8600,Staphylococcus aureus C00003314,2744511,38,100.0,0.0,Good,True,MLST.saureus.5,2852,cgmlst_hc10:2852,train,,SAMEA2340140,PRJEB5261
1280.8601,Staphylococcus aureus C00003090,2671106,40,100.0,0.0,Good,True,MLST.saureus.15,3768,cgmlst_hc10:3768,train,,SAMEA2339930,PRJEB5261
1280.8612,Staphylococcus aureus C00003267,2745778,55,100.0,0.0,Good,True,MLST.saureus.3441,3769,cgmlst_hc10:3769,calibration,,SAMEA2340097,PRJEB5261
1280.8613,Staphylococcus aureus C00003266,2736281,37,100.0,0.0,Good,True,MLST.saureus.5,2360,cgmlst_hc10:2360,train,,SAMEA2340096,PRJEB5261
1280.8614,Staphylococcus aureus C00003265,2728174,31,100.0,0.0,Good,True,MLST.saureus.3434,1053,cgmlst_hc10:1053,train,,SAMEA2340095,PRJEB5261
1280.8615,Staphylococcus aureus C00003264,2786995,29,100.0,0.0,Good,True,MLST.saureus.1,2593,cgmlst_hc10:2593,train,,SAMEA2340094,PRJEB5261
1280.8616,Staphylococcus aureus C00003263,2773536,60,100.0,1.2,Good,True,MLST.saureus.3428,2853,cgmlst_hc10:2853,hidden_test,,SAMEA2340093,PRJEB5261
1280.8617,Staphylococcus aureus C00003262,2725926,38,100.0,1.2,Good,True,MLST.saureus.15,2854,cgmlst_hc10:2854,calibration,,SAMEA2340092,PRJEB5261
1280.8618,Staphylococcus aureus C00003261,2803232,49,100.0,0.0,Good,True,MLST.saureus.5,2361,cgmlst_hc10:2361,train,,SAMEA2340091,PRJEB5261
1280.8619,Staphylococcus aureus C00003260,2708822,40,100.0,0.0,Good,True,MLST.saureus.5,3770,cgmlst_hc10:3770,train,,SAMEA2340090,PRJEB5261
1280.8620,Staphylococcus aureus C00003341,2653411,50,100.0,0.0,Good,True,,2855,cgmlst_hc10:2855,hidden_test,,SAMEA2340164,PRJEB5261
1280.8622,Staphylococcus aureus C00003402,2721913,50,100.0,0.0,Good,True,,2856,cgmlst_hc10:2856,train,,SAMEA2340223,PRJEB5261
1280.8623,Staphylococcus aureus C00003400,2718124,36,100.0,0.6,Good,True,MLST.saureus.5,2857,cgmlst_hc10:2857,train,,SAMEA2340222,PRJEB5261
1280.8624,Staphylococcus aureus C00003407,2790681,54,100.0,0.0,Good,True,MLST.saureus.22,2858,cgmlst_hc10:2858,calibration,,SAMEA2340228,PRJEB5261
1280.8625,Staphylococcus aureus C00003406,2803860,188,100.0,0.0,Good,True,MLST.saureus.22,2060,cgmlst_hc10:2060,train,,SAMEA2340227,PRJEB5261
1280.8626,Staphylococcus aureus C00003405,2793264,53,100.0,0.0,Good,True,MLST.saureus.22,3771,cgmlst_hc10:3771,calibration,,SAMEA2340226,PRJEB5261
1280.8627,Staphylococcus aureus C00003404,2698833,47,100.0,0.0,Good,True,MLST.saureus.6614,3772,cgmlst_hc10:3772,train,,SAMEA2340225,PRJEB5261
1280.8633,Staphylococcus aureus C00001384,2812190,46,100.0,0.0,Good,True,MLST.saureus.36,3747,cgmlst_hc10:3747,train,,SAMEA2339887,PRJEB5261
1280.8634,Staphylococcus aureus C00001385,2890774,60,100.0,0.0,Good,True,MLST.saureus.36,3685,cgmlst_hc10:3685,train,,SAMEA2339888,PRJEB5261
1280.8635,Staphylococcus aureus C00001388,2789565,53,100.0,0.6,Good,True,MLST.saureus.22,3775,cgmlst_hc10:3775,train,,SAMEA2339891,PRJEB5261
1280.8638,Staphylococcus aureus C00008635,2712122,39,100.0,0.0,Good,True,MLST.saureus.3467,2594,cgmlst_hc10:2594,train,,SAMEA2340306,PRJEB5261
1280.8641,Staphylococcus aureus C00008633,2757709,50,100.0,0.0,Good,True,MLST.saureus.30,2859,cgmlst_hc10:2859,train,,SAMEA2340305,PRJEB5261
1280.8644,Staphylococcus aureus C00008626,2804294,55,100.0,0.0,Good,True,MLST.saureus.30,2860,cgmlst_hc10:2860,train,,SAMEA2340299,PRJEB5261
1280.8645,Staphylococcus aureus C00002658,2754203,54,100.0,0.0,Good,True,MLST.saureus.30,2595,cgmlst_hc10:2595,train,,SAMEA2339920,PRJEB5261
1280.8646,Staphylococcus aureus C00002653,2824563,49,100.0,0.6,Good,True,MLST.saureus.34,2596,cgmlst_hc10:2596,train,,SAMEA2339916,PRJEB5261
1280.8647,Staphylococcus aureus C00002652,2766799,47,100.0,0.0,Good,True,MLST.saureus.30,3776,cgmlst_hc10:3776,train,,SAMEA2339915,PRJEB5261
1280.8648,Staphylococcus aureus C00002655,2797164,45,100.0,0.0,Good,True,MLST.saureus.30,3228,cgmlst_hc10:3228,train,,SAMEA2339917,PRJEB5261
1280.8649,Staphylococcus aureus C00002657,2740110,51,99.4,0.0,Good,True,MLST.saureus.22,2861,cgmlst_hc10:2861,train,,SAMEA2339919,PRJEB5261
1280.8655,Staphylococcus aureus C00003120,2836564,37,100.0,0.6,Good,True,MLST.saureus.8,3777,cgmlst_hc10:3777,hidden_test,,SAMEA2339956,PRJEB5261
1280.8656,Staphylococcus aureus C00003121,2731232,25,100.0,0.6,Good,True,MLST.saureus.88,2862,cgmlst_hc10:2862,hidden_test,,SAMEA2339957,PRJEB5261
1280.8657,Staphylococcus aureus C00003122,2669757,43,100.0,0.0,Good,True,MLST.saureus.15,2061,cgmlst_hc10:2061,train,,SAMEA2339958,PRJEB5261
1280.8658,Staphylococcus aureus C00003128,2753148,34,100.0,1.2,Good,True,MLST.saureus.8,2863,cgmlst_hc10:2863,train,,SAMEA2339963,PRJEB5261
1280.8659,Staphylococcus aureus C00003129,2779897,30,100.0,0.0,Good,True,MLST.saureus.25,3778,cgmlst_hc10:3778,train,,SAMEA2339964,PRJEB5261
1280.8660,Staphylococcus aureus C00008625,2803953,47,100.0,1.2,Good,True,MLST.saureus.30,3779,cgmlst_hc10:3779,hidden_test,,SAMEA2340298,PRJEB5261
1280.8663,Staphylococcus aureus C00003391,2726624,52,100.0,0.0,Good,True,MLST.saureus.15,3229,cgmlst_hc10:3229,train,,SAMEA2340213,PRJEB5261
1280.8666,Staphylococcus aureus C00003396,2661237,44,100.0,0.0,Good,True,MLST.saureus.582,1772,cgmlst_hc10:1772,train,,SAMEA2340218,PRJEB5261
1280.8668,Staphylococcus aureus C00003394,2715269,52,100.0,0.0,Good,True,MLST.saureus.15,4468,cgmlst_hc10:4468,train,,SAMEA2340216,PRJEB5261
1280.8670,Staphylococcus aureus C00003151,2778157,53,100.0,0.0,Good,True,MLST.saureus.22,2062,cgmlst_hc10:2062,train,,SAMEA2339985,PRJEB5261
1280.8671,Staphylococcus aureus C00003398,2748780,32,100.0,0.0,Good,True,MLST.saureus.101,2063,cgmlst_hc10:2063,hidden_test,,SAMEA2340220,PRJEB5261
1280.8672,Staphylococcus aureus C00003150,2721089,49,100.0,0.0,Good,True,MLST.saureus.291,3230,cgmlst_hc10:3230,calibration,,SAMEA2339984,PRJEB5261
1280.8673,Staphylococcus aureus C00003153,2672402,43,100.0,0.0,Good,True,MLST.saureus.15,4469,cgmlst_hc10:4469,train,,SAMEA2339987,PRJEB5261
1280.8674,Staphylococcus aureus C00003152,2823654,105,100.0,0.6,Good,True,MLST.saureus.59,2597,cgmlst_hc10:2597,train,,SAMEA2339986,PRJEB5261
1280.8675,Staphylococcus aureus C00003155,2835060,59,100.0,0.0,Good,True,MLST.saureus.22,2362,cgmlst_hc10:2362,hidden_test,,SAMEA2339989,PRJEB5261
1280.8681,Staphylococcus aureus C00003147,2731776,26,100.0,0.0,Good,True,MLST.saureus.3447,2864,cgmlst_hc10:2864,train,,SAMEA2339981,PRJEB5261
1280.8682,Staphylococcus aureus C00007098,2848623,55,100.0,0.0,Good,True,MLST.saureus.22,1773,cgmlst_hc10:1773,hidden_test,,SAMEA2340280,PRJEB5261
1280.8683,Staphylococcus aureus C00007099,2771814,38,100.0,0.0,Good,True,MLST.saureus.15,3231,cgmlst_hc10:3231,train,,SAMEA2340281,PRJEB5261
1280.8684,Staphylococcus aureus C00007095,2721520,31,100.0,0.6,Good,True,MLST.saureus.582,2865,cgmlst_hc10:2865,train,,SAMEA2340277,PRJEB5261
1280.8685,Staphylococcus aureus C00007094,2814232,43,100.0,1.2,Good,True,MLST.saureus.30,2064,cgmlst_hc10:2064,train,,SAMEA2340276,PRJEB5261
1280.8686,Staphylococcus aureus C00007096,2785749,51,100.0,0.0,Good,True,MLST.saureus.3455,3232,cgmlst_hc10:3232,calibration,,SAMEA2340278,PRJEB5261
1280.8687,Staphylococcus aureus C00007097,2795412,37,100.0,0.0,Good,True,MLST.saureus.1,1054,cgmlst_hc10:1054,hidden_test,,SAMEA2340279,PRJEB5261
1280.8691,Staphylococcus aureus C00003149,2815598,57,100.0,0.0,Good,True,MLST.saureus.22,3763,cgmlst_hc10:3763,train,,SAMEA2339983,PRJEB5261
1280.8692,Staphylococcus aureus C00008947,2868330,56,100.0,0.0,Good,True,MLST.saureus.36,3685,cgmlst_hc10:3685,train,,SAMEA2340311,PRJEB5261
1280.8695,Staphylococcus aureus C00008948,2894378,56,100.0,0.0,Good,True,MLST.saureus.36,2598,cgmlst_hc10:2598,train,,SAMEA2340312,PRJEB5261
1280.8697,Staphylococcus aureus C00000788,2801117,76,100.0,0.0,Good,True,MLST.saureus.22,2866,cgmlst_hc10:2866,hidden_test,,SAMEA2339839,PRJEB5261
1280.8698,Staphylococcus aureus C00000785,2875826,87,100.0,0.0,Good,True,MLST.saureus.36,2599,cgmlst_hc10:2599,train,,SAMEA2339836,PRJEB5261
1280.8699,Staphylococcus aureus C00000784,2777378,64,100.0,0.3,Good,True,MLST.saureus.22,2867,cgmlst_hc10:2867,train,,SAMEA2339835,PRJEB5261
1280.8700,Staphylococcus aureus C00000787,2872345,87,100.0,0.0,Good,True,MLST.saureus.36,4470,cgmlst_hc10:4470,calibration,,SAMEA2339838,PRJEB5261
1280.8701,Staphylococcus aureus C00000786,2874783,86,100.0,0.0,Good,True,MLST.saureus.36,1774,cgmlst_hc10:1774,calibration,,SAMEA2339837,PRJEB5261
1280.8707,Staphylococcus aureus C00003375,2905643,83,100.0,0.0,Good,True,MLST.saureus.34,2600,cgmlst_hc10:2600,train,,SAMEA2340197,PRJEB5261
1280.8708,Staphylococcus aureus C00003414,2715579,47,100.0,0.0,Good,True,MLST.saureus.72,3782,cgmlst_hc10:3782,train,,SAMEA2340235,PRJEB5261
1280.8709,Staphylococcus aureus C00003374,2695105,52,99.4,0.0,Good,True,MLST.saureus.22,2363,cgmlst_hc10:2363,train,,SAMEA2340196,PRJEB5261
1280.8710,Staphylococcus aureus C00003415,2739044,31,100.0,0.0,Good,True,MLST.saureus.45,3233,cgmlst_hc10:3233,calibration,,SAMEA2340236,PRJEB5261
1280.8711,Staphylococcus aureus C00003417,2770182,34,100.0,0.0,Good,True,MLST.saureus.25,2065,cgmlst_hc10:2065,train,,SAMEA2340237,PRJEB5261
1280.8712,Staphylococcus aureus C00003303,2674422,51,100.0,0.0,Good,True,MLST.saureus.3454,2868,cgmlst_hc10:2868,train,,SAMEA2340129,PRJEB5261
1280.8713,Staphylococcus aureus C00003411,2857944,66,100.0,0.0,Good,True,MLST.saureus.22,2869,cgmlst_hc10:2869,train,,SAMEA2340232,PRJEB5261
1280.8716,Staphylococcus aureus C00003418,2760623,40,100.0,0.0,Good,True,MLST.saureus.188,2870,cgmlst_hc10:2870,calibration,,SAMEA2340238,PRJEB5261
1280.8718,Staphylococcus aureus C00000809,2875693,83,100.0,0.0,Good,True,MLST.saureus.36,3783,cgmlst_hc10:3783,hidden_test,,SAMEA2339849,PRJEB5261
1280.8721,Staphylococcus aureus C00001448,2750197,45,100.0,0.0,Good,True,MLST.saureus.30,1775,cgmlst_hc10:1775,train,,SAMEA2339909,PRJEB5261
1280.8722,Staphylococcus aureus C00001441,2770063,44,100.0,0.0,Good,True,MLST.saureus.30,2066,cgmlst_hc10:2066,train,,SAMEA2339903,PRJEB5261
1280.8724,Staphylococcus aureus C00001443,2794716,49,100.0,0.0,Good,True,MLST.saureus.30,2871,cgmlst_hc10:2871,train,,SAMEA2339905,PRJEB5261
1280.8726,Staphylococcus aureus C00001445,2737766,54,99.4,0.0,Good,True,MLST.saureus.22,1776,cgmlst_hc10:1776,train,,SAMEA2339906,PRJEB5261
1280.8727,Staphylococcus aureus C00001447,2820141,56,100.0,0.6,Good,True,MLST.saureus.1536,3784,cgmlst_hc10:3784,calibration,,SAMEA2339908,PRJEB5261
1280.8728,Staphylococcus aureus C00001446,2813066,87,100.0,2.9,Good,True,MLST.saureus.39,2601,cgmlst_hc10:2601,train,,SAMEA2339907,PRJEB5261
1280.8733,Staphylococcus aureus C00000863,2794720,75,100.0,0.0,Good,True,MLST.saureus.36,1055,cgmlst_hc10:1055,train,,SAMEA2339885,PRJEB5261
1280.8734,Staphylococcus aureus C00002649,2752668,48,100.0,0.0,Good,True,MLST.saureus.2047,2872,cgmlst_hc10:2872,train,,SAMEA2339914,PRJEB5261
1280.8735,Staphylococcus aureus C00000815,2872407,83,100.0,0.0,Good,True,MLST.saureus.36,4471,cgmlst_hc10:4471,train,,SAMEA2339851,PRJEB5261
1280.8736,Staphylococcus aureus C00000814,2764087,69,99.4,0.0,Good,True,MLST.saureus.22,2602,cgmlst_hc10:2602,hidden_test,,SAMEA2339850,PRJEB5261
1280.8737,Staphylococcus aureus C00000817,2872357,83,100.0,0.0,Good,True,MLST.saureus.36,3234,cgmlst_hc10:3234,train,,SAMEA2339853,PRJEB5261
1280.8738,Staphylococcus aureus C00000816,2874386,85,100.0,0.0,Good,True,MLST.saureus.36,2758,cgmlst_hc10:2758,train,,SAMEA2339852,PRJEB5261
1280.8739,Staphylococcus aureus C00000819,2782501,68,100.0,0.0,Good,True,MLST.saureus.22,2874,cgmlst_hc10:2874,train,,SAMEA2339855,PRJEB5261
1280.8742,Staphylococcus aureus C00003384,2703601,39,100.0,0.0,Good,True,MLST.saureus.15,1056,cgmlst_hc10:1056,hidden_test,,SAMEA2340206,PRJEB5261
1280.8743,Staphylococcus aureus C00003385,4578508,993,100.0,45.2,Poor,False,MLST.saureus.5,,cgmlst_hc10:nogroup:1280.8743,train,,SAMEA2340207,PRJEB5261
1280.8747,Staphylococcus aureus C00003381,2790279,59,100.0,0.6,Good,True,MLST.saureus.22,1057,cgmlst_hc10:1057,train,,SAMEA2340203,PRJEB5261
1280.8748,Staphylococcus aureus C00003382,2832111,64,100.0,0.0,Good,True,MLST.saureus.22,1058,cgmlst_hc10:1058,train,,SAMEA2340204,PRJEB5261
1280.8750,Staphylococcus aureus C00003388,2827909,37,100.0,0.6,Good,True,MLST.saureus.8,2603,cgmlst_hc10:2603,train,,SAMEA2340210,PRJEB5261
1280.8751,Staphylococcus aureus C00003389,2722338,27,100.0,0.6,Good,True,MLST.saureus.45,2875,cgmlst_hc10:2875,train,,SAMEA2340211,PRJEB5261
1280.8753,Staphylococcus aureus C00003143,2663704,45,100.0,0.0,Good,True,MLST.saureus.59,1777,cgmlst_hc10:1777,hidden_test,,SAMEA2339978,PRJEB5261
1280.8754,Staphylococcus aureus C00003140,2736968,67,100.0,0.0,Good,True,MLST.saureus.121,3235,cgmlst_hc10:3235,hidden_test,,SAMEA2339975,PRJEB5261
1280.8759,Staphylococcus aureus C00007063,2669846,34,100.0,0.0,Good,True,MLST.saureus.15,2067,cgmlst_hc10:2067,train,,SAMEA2340248,PRJEB5261
1280.8760,Staphylococcus aureus C00007062,2852147,38,100.0,0.0,Good,True,MLST.saureus.250,2876,cgmlst_hc10:2876,calibration,,SAMEA2340247,PRJEB5261
1280.8761,Staphylococcus aureus C00007065,2762076,53,100.0,0.0,Good,True,MLST.saureus.30,2877,cgmlst_hc10:2877,train,,SAMEA2340250,PRJEB5261
1280.8762,Staphylococcus aureus C00007064,3227586,292,100.0,12.9,Poor,False,MLST.saureus.22,,cgmlst_hc10:nogroup:1280.8762,train,,SAMEA2340249,PRJEB5261
1280.8763,Staphylococcus aureus C00007067,2779827,48,100.0,0.0,Good,True,MLST.saureus.22,1059,cgmlst_hc10:1059,hidden_test,,SAMEA2340252,PRJEB5261
1280.8764,Staphylococcus aureus C00007066,2781703,50,100.0,0.0,Good,True,MLST.saureus.22,2545,cgmlst_hc10:2545,train,,SAMEA2340251,PRJEB5261
1280.8766,Staphylococcus aureus C00007069,2849559,38,100.0,0.0,Good,True,MLST.saureus.250,2605,cgmlst_hc10:2605,train,,SAMEA2340254,PRJEB5261
1280.8767,Staphylococcus aureus C00008958,2735598,27,100.0,0.0,Good,True,MLST.saureus.1,3236,cgmlst_hc10:3236,train,,SAMEA2340314,PRJEB5261
1280.8772,Staphylococcus aureus C00001276,2746494,29,100.0,0.0,Good,True,MLST.saureus.45,3237,cgmlst_hc10:3237,train,,SAMEA2335163,PRJEB5225
1280.8773,Staphylococcus aureus C00001123,2816254,34,100.0,0.0,Good,True,MLST.saureus.1,2068,cgmlst_hc10:2068,hidden_test,,SAMEA2335117,PRJEB5225
1280.8774,Staphylococcus aureus C00001162,2733949,69,100.0,0.6,Good,True,MLST.saureus.25,3785,cgmlst_hc10:3785,train,,SAMEA2335156,PRJEB5225
1280.8776,Staphylococcus aureus C00001147,2682138,60,100.0,0.6,Good,True,MLST.saureus.22,1778,cgmlst_hc10:1778,train,,SAMEA2335141,PRJEB5225
1280.8777,Staphylococcus aureus C00001092,2742514,41,100.0,0.0,Good,True,MLST.saureus.2417,2878,cgmlst_hc10:2878,train,,SAMEA2335086,PRJEB5225
1280.8779,Staphylococcus aureus C00001215,2745049,51,100.0,1.2,Good,True,MLST.saureus.30,2606,cgmlst_hc10:2606,hidden_test,,SAMEA2340403,PRJEB5261
1280.8780,Staphylococcus aureus C00001249,2763270,889,97.0,20.0,Poor,False,MLST.saureus.15,,cgmlst_hc10:nogroup:1280.8780,train,,SAMEA2340437,PRJEB5261
1280.8785,Staphylococcus aureus C00001082,2718191,54,100.0,0.6,Good,True,MLST.saureus.15,3786,cgmlst_hc10:3786,train,,SAMEA2335076,PRJEB5225
1280.8786,Staphylococcus aureus C00001189,2863421,92,100.0,0.6,Good,True,MLST.saureus.22,1060,cgmlst_hc10:1060,train,,SAMEA2340377,PRJEB5261
1280.8787,Staphylococcus aureus C00001247,2681380,38,100.0,1.2,Good,True,MLST.saureus.3463,2364,cgmlst_hc10:2364,train,,SAMEA2340435,PRJEB5261
1280.8788,Staphylococcus aureus C00012757,2826441,48,100.0,0.0,Good,True,MLST.saureus.45,1779,cgmlst_hc10:1779,train,,SAMEA2340489,PRJEB5261
1280.8789,Staphylococcus aureus C00001075,2660372,40,100.0,0.6,Good,True,MLST.saureus.15,2879,cgmlst_hc10:2879,train,,SAMEA2335069,PRJEB5225
1280.8790,Staphylococcus aureus C00001076,2730076,35,100.0,0.6,Good,True,MLST.saureus.1094,2880,cgmlst_hc10:2880,train,,SAMEA2335070,PRJEB5225
1280.8791,Staphylococcus aureus C00001077,2729589,42,100.0,0.6,Good,True,MLST.saureus.97,2881,cgmlst_hc10:2881,train,,SAMEA2335071,PRJEB5225
1280.8795,Staphylococcus aureus C00001083,2689841,47,100.0,0.0,Good,True,MLST.saureus.59,2607,cgmlst_hc10:2607,train,,SAMEA2335077,PRJEB5225
1280.8797,Staphylococcus aureus C00001085,2785271,134,100.0,0.0,Good,True,MLST.saureus.5,2608,cgmlst_hc10:2608,train,,SAMEA2335079,PRJEB5225
1280.8798,Staphylococcus aureus C00001086,2720077,440,99.4,6.3,Good,False,MLST.saureus.8,2069,cgmlst_hc10:2069,hidden_test,,SAMEA2335080,PRJEB5225
1280.8799,Staphylococcus aureus C00001087,2698900,42,100.0,0.6,Good,True,MLST.saureus.2437,2609,cgmlst_hc10:2609,train,,SAMEA2335081,PRJEB5225
1280.8800,Staphylococcus aureus C00001088,2742774,44,100.0,0.6,Good,True,MLST.saureus.39,2610,cgmlst_hc10:2610,train,,SAMEA2335082,PRJEB5225
1280.8801,Staphylococcus aureus C00001089,2820425,57,100.0,0.0,Good,True,MLST.saureus.30,1061,cgmlst_hc10:1061,train,,SAMEA2335083,PRJEB5225
1280.8803,Staphylococcus aureus C00001091,2721382,40,100.0,0.0,Good,True,MLST.saureus.8,2611,cgmlst_hc10:2611,calibration,,SAMEA2335085,PRJEB5225
1280.8805,Staphylococcus aureus C00001094,2742327,42,100.0,0.0,Good,True,MLST.saureus.2255,1780,cgmlst_hc10:1780,train,,SAMEA2335088,PRJEB5225
1280.8807,Staphylococcus aureus C00001097,2693150,28,100.0,0.0,Good,True,MLST.saureus.45,3238,cgmlst_hc10:3238,train,,SAMEA2335091,PRJEB5225
1280.8812,Staphylococcus aureus C00001102,2787241,64,100.0,0.6,Good,True,MLST.saureus.34,2882,cgmlst_hc10:2882,calibration,,SAMEA2335096,PRJEB5225
1280.8813,Staphylococcus aureus C00001103,2778617,52,100.0,0.0,Good,True,MLST.saureus.30,2070,cgmlst_hc10:2070,hidden_test,,SAMEA2335097,PRJEB5225
1280.8814,Staphylococcus aureus C00001104,2761214,44,100.0,0.0,Good,True,MLST.saureus.8,3787,cgmlst_hc10:3787,calibration,,SAMEA2335098,PRJEB5225
1280.8816,Staphylococcus aureus C00001107,2731588,37,100.0,0.6,Good,True,MLST.saureus.88,2612,cgmlst_hc10:2612,train,,SAMEA2335101,PRJEB5225
1280.8819,Staphylococcus aureus C00001223,2774374,52,100.0,0.0,Good,True,MLST.saureus.3456,1062,cgmlst_hc10:1062,train,,SAMEA2340411,PRJEB5261
1280.8825,Staphylococcus aureus C00001234,2814237,57,99.4,0.0,Good,True,MLST.saureus.22,2071,cgmlst_hc10:2071,train,,SAMEA2340422,PRJEB5261
1280.8827,Staphylococcus aureus C00001236,2772177,54,100.0,0.0,Good,True,MLST.saureus.22,1063,cgmlst_hc10:1063,train,,SAMEA2340424,PRJEB5261
1280.8829,Staphylococcus aureus C00001239,2849585,55,99.4,0.0,Good,True,MLST.saureus.22,2883,cgmlst_hc10:2883,hidden_test,,SAMEA2340427,PRJEB5261
1280.8830,Staphylococcus aureus C00001240,2765169,58,99.4,0.0,Good,True,MLST.saureus.22,2365,cgmlst_hc10:2365,train,,SAMEA2340428,PRJEB5261
1280.8831,Staphylococcus aureus C00001241,2824627,56,99.4,0.0,Good,True,MLST.saureus.30,3239,cgmlst_hc10:3239,train,,SAMEA2340429,PRJEB5261
1280.8832,Staphylococcus aureus C00001242,2727198,25,100.0,0.0,Good,True,MLST.saureus.25,2613,cgmlst_hc10:2613,calibration,,SAMEA2340430,PRJEB5261
1280.8833,Staphylococcus aureus C00001244,2728777,29,100.0,0.0,Good,True,MLST.saureus.25,3788,cgmlst_hc10:3788,train,,SAMEA2340432,PRJEB5261
1280.8835,Staphylococcus aureus C00001246,2726120,30,100.0,0.0,Good,True,MLST.saureus.3532,2884,cgmlst_hc10:2884,train,,SAMEA2340434,PRJEB5261
1280.8836,Staphylococcus aureus C00001248,2665451,41,100.0,0.0,Good,True,MLST.saureus.15,2885,cgmlst_hc10:2885,train,,SAMEA2340436,PRJEB5261
1280.8837,Staphylococcus aureus C00001250,2701082,37,100.0,0.0,Good,True,MLST.saureus.3457,3789,cgmlst_hc10:3789,hidden_test,,SAMEA2340438,PRJEB5261
1280.8840,Staphylococcus aureus TTSH3_07,3010567,69,100.0,0.0,Good,True,MLST.saureus.239,19578,cgmlst_hc10:19578,train,,SAMEA800196,PRJEB2295
1280.8844,Staphylococcus aureus TTSH3_08,2996021,65,100.0,1.2,Good,True,MLST.saureus.239,19579,cgmlst_hc10:19579,train,,SAMEA800232,PRJEB2295
1280.8845,Staphylococcus aureus TTSH4_08,2996381,66,100.0,1.2,Good,True,MLST.saureus.239,19009,cgmlst_hc10:19009,train,,SAMEA800316,PRJEB2295
1280.8848,Staphylococcus aureus 097_08,3019214,64,100.0,1.2,Good,True,MLST.saureus.239,19010,cgmlst_hc10:19010,train,,SAMEA800257,PRJEB2295
1280.8849,Staphylococcus aureus CGH3_08,3020430,69,100.0,0.0,Good,True,MLST.saureus.239,19011,cgmlst_hc10:19011,calibration,,SAMEA800185,PRJEB2295
1280.9188,Staphylococcus aureus 001_10,2761274,56,100.0,0.0,Good,True,MLST.saureus.22,15014,cgmlst_hc10:15014,calibration,,SAMEA800238,PRJEB2295
1280.9189,Staphylococcus aureus 002_00,2995673,68,100.0,0.0,Good,True,MLST.saureus.239,15015,cgmlst_hc10:15015,calibration,,SAMEA800331,PRJEB2295
1280.9190,Staphylococcus aureus 002_07,2787801,50,100.0,0.0,Good,True,MLST.saureus.22,19383,cgmlst_hc10:19383,train,,SAMEA800312,PRJEB2295
1280.9191,Staphylococcus aureus 002_10,2778561,59,100.0,0.0,Good,True,MLST.saureus.22,19580,cgmlst_hc10:19580,hidden_test,,SAMEA800237,PRJEB2295
1280.9192,Staphylococcus aureus 003_06,3022491,82,100.0,0.0,Good,True,MLST.saureus.239,17979,cgmlst_hc10:17979,train,,SAMEA800206,PRJEB2295
1280.9193,Staphylococcus aureus 003_10,2806243,60,100.0,0.0,Good,True,MLST.saureus.22,19581,cgmlst_hc10:19581,calibration,,SAMEA800374,PRJEB2295
1280.9194,Staphylococcus aureus 004_06,2823579,50,100.0,0.0,Good,True,MLST.saureus.22,19582,cgmlst_hc10:19582,train,,SAMEA800387,PRJEB2295
1280.9195,Staphylococcus aureus 004_10,2811726,60,100.0,0.0,Good,True,MLST.saureus.22,19384,cgmlst_hc10:19384,train,,SAMEA800235,PRJEB2295
1280.9196,Staphylococcus aureus 005_10,2807170,59,100.0,0.0,Good,True,MLST.saureus.22,17980,cgmlst_hc10:17980,train,,SAMEA800245,PRJEB2295
1280.9197,Staphylococcus aureus 006_00,3026653,62,100.0,0.0,Good,True,MLST.saureus.239,19385,cgmlst_hc10:19385,train,,SAMEA800285,PRJEB2295
