genome_id,mlst_group,cluster,is_representative,partition
1280.29798,ST1535,hc10:12805,True,calibration
1280.29965,ST149,hc10:14704,True,test
1280.30285,ST22,hc10:13133,True,train
1280.29720,ST22,hc10:14897,True,train
1280.30359,ST22,hc10:13349,True,train
1280.30273,ST59,hc10:13123,True,train
1280.30140,ST22,hc10:13884,True,train
1280.30358,ST36,hc10:13348,True,calibration
1280.30408,ST338,hc10:18778,True,calibration
1280.30154,ST22,hc10:18197,True,train
1280.30143,ST97,hc10:13079,True,calibration
1280.29742,ST45,hc10:13291,True,calibration
1280.29824,ST22,hc10:14918,True,train
1280.30344,ST59,hc10:13151,True,train
1280.30238,ST22,hc10:13029,True,train
1280.30438,ST1,hc10:18792,True,train
1280.29789,ST105,hc10:12802,True,calibration
1280.51897,ST228,hc10:6069,True,train
1280.30023,ST105,hc10:14963,True,calibration
1280.30372,ST612,hc10:13351,True,calibration
1280.29714,ST22,hc10:12784,True,train
1280.30096,ST22,hc10:14982,True,train
1280.29689,ST59,hc10:18710,True,train
1280.29936,ST45,hc10:13922,True,calibration
1280.30047,ST22,hc10:13961,True,train
1280.51888,ST5,hc10:6062,True,train
1280.30171,ST22,hc10:18222,True,train
1280.30351,ST1,hc10:13154,True,train
1280.16768,ST87,hc10:20709,True,test
1280.30026,ST1535,hc10:14964,True,calibration
1280.30402,ST1535,hc10:18772,True,calibration
1280.16759,ST225,hc10:4258,True,calibration
1280.29928,ST22,hc10:13918,True,train
1280.30343,ST789,hc10:13150,True,train
1280.30376,ST80,hc10:13173,True,test
1280.30146,ST5,hc10:13990,True,train
1280.29709,ST22,hc10:13287,True,train
1280.29981,ST8,hc10:13933,True,train
1280.29754,ST22,hc10:12794,True,train
1280.29881,ST1,hc10:13905,True,train
1280.4703,ST8,hc10:6204,True,train
1280.30151,ST30,hc10:13084,True,test
1280.17671,ST105,hc10:20716,True,calibration
1280.29850,ST5,hc10:14924,True,train
1280.9285,ST239,hc10:19421,True,train
1280.29913,ST398,hc10:13912,True,train
1280.29937,ST1,hc10:13307,True,train
1280.16556,ST8,hc10:20700,True,train
1280.16550,ST5,hc10:20695,True,train
1280.30286,ST789,hc10:13134,True,train
1280.29906,ST22,hc10:14939,True,train
1280.30384,ST22,hc10:13355,True,train
1280.30101,ST859,hc10:14985,True,train
1280.29747,ST22,hc10:12791,True,train
1280.30298,ST1472,hc10:18264,True,train
1280.30440,ST72,hc10:18793,True,test
1280.30194,ST30,hc10:13997,True,test
1280.29716,ST1,hc10:18725,True,train
1280.16558,ST5,hc10:20702,True,train
1280.30418,ST22,hc10:13364,True,train
1280.9257,ST239,hc10:19407,True,train
1280.30041,ST22,hc10:13958,True,train
1280.29731,ST22,hc10:18729,True,train
1280.29782,ST36,hc10:14905,True,calibration
1280.30330,ST45,hc10:14018,True,calibration
1280.30116,ST22,hc10:14989,True,train
1280.30354,ST121,hc10:13157,True,train
1280.16551,ST8,hc10:20696,True,train
1280.19784,ST8,hc10:5389,True,train
1280.29812,ST1,hc10:13893,True,train
1280.30120,ST59,hc10:18196,True,train
1280.30419,ST2625,hc10:18784,True,calibration
1280.29871,ST22,hc10:13298,True,train
1280.29878,ST59,hc10:13041,True,train
1280.39733,ST8,hc10:7755,True,train
1280.29891,ST22,hc10:14932,True,train
1280.29701,ST526,hc10:18715,True,train
1280.29885,ST45,hc10:14694,True,calibration
1280.29880,ST8,hc10:13043,True,train
1280.30045,ST22,hc10:13316,True,train
1280.30179,ST2851,hc10:18228,True,calibration
1280.29832,ST22,hc10:13033,True,train
1280.30153,ST59,hc10:18207,True,train
1280.51908,ST239,hc10:6080,True,train
1280.30009,ST88,hc10:14720,True,train
1280.29845,ST59,hc10:13897,True,train
1280.29804,ST22,hc10:13026,True,train
1280.30063,ST22,hc10:13321,True,train
1280.9405,ST239,hc10:16310,True,train
1280.9402,ST239,hc10:19634,True,train
1280.30228,ST22,hc10:14002,True,train
1280.30137,ST30,hc10:13077,True,test
1280.29746,ST5,hc10:12790,True,train
1280.29993,ST45,hc10:13936,True,calibration
1280.30426,ST5,hc10:18287,True,train
1280.29753,ST22,hc10:18192,True,train
1280.30019,ST22,hc10:14961,True,train
1280.9239,ST239,hc10:19591,True,train
1280.29704,ST1,hc10:18717,True,train
1280.16566,ST8,hc10:20704,True,train
1280.29697,ST5,hc10:13284,True,train
1280.30099,ST22,hc10:14927,True,train
1280.4651,ST8,hc10:6284,True,train
1280.29961,ST72,hc10:14944,True,test
1280.30119,ST22,hc10:18201,True,train
1280.30297,ST22,hc10:18263,True,train
1280.29755,ST8,hc10:14900,True,train
1280.9369,ST239,hc10:19629,True,train
1280.30259,ST612,hc10:13109,True,calibration
1280.52170,ST5,hc10:12483,True,train
1280.29976,ST80,hc10:14950,True,test
1280.16552,ST30,hc10:20697,True,test
1280.29899,ST45,hc10:14698,True,calibration
1280.29771,ST1,hc10:14902,True,train
1280.30064,ST5,hc10:13322,True,train
1280.29741,ST1,hc10:12789,True,train
1280.30341,ST5,hc10:13148,True,train
1280.30284,ST1232,hc10:13132,True,calibration
1280.30142,ST36,hc10:13324,True,calibration
1280.30225,ST22,hc10:18249,True,train
1280.29903,ST1,hc10:14938,True,train
1280.30232,ST125,hc10:18253,True,calibration
1280.51912,ST239,hc10:6084,True,train
1280.16553,ST508,hc10:20698,True,calibration
1280.30224,ST22,hc10:13335,True,train
1280.30193,ST22,hc10:18240,True,train
1280.29895,ST22,hc10:14899,True,train
1280.29990,ST97,hc10:13312,True,calibration
1280.30149,ST22,hc10:13082,True,train
1280.29718,ST22,hc10:12785,True,train
1280.30018,ST121,hc10:13947,True,train
1280.30138,ST22,hc10:13987,True,train
1280.51915,ST239,hc10:6087,True,train
1280.29695,ST_22*,hc10:14677,True,train
1280.30422,ST430,hc10:14022,True,test
1280.30417,ST22,hc10:13363,True,train
1280.51857,ST225,hc10:6034,True,calibration
1280.30424,ST5,hc10:18285,True,train
1280.30412,ST36,hc10:18780,True,calibration
1280.30072,ST8,hc10:13976,True,train
1280.7362,ST239,hc10:19576,True,train
1280.29859,ST8,hc10:13040,True,train
1280.29743,ST59,hc10:18189,True,train
1280.52167,ST97,hc10:12480,True,calibration
1280.51906,ST239,hc10:6078,True,train
1280.30061,ST1535,hc10:13970,True,calibration
1280.30346,ST772,hc10:13344,True,test
1280.16555,ST5,hc10:20951,True,train
1280.30260,ST22,hc10:13110,True,train
1280.29827,ST30,hc10:13894,True,test
1280.29788,ST8,hc10:12801,True,train
1280.30409,ST22,hc10:18779,True,train
1280.29690,ST8,hc10:18184,True,train
1280.30401,ST22,hc10:18771,True,train
1280.30452,ST22,hc10:18295,True,train
1280.29933,ST59,hc10:13306,True,train
1280.30213,ST30,hc10:13333,True,test
1280.30433,ST_NOVEL*,hc10:18290,True,test
1280.29979,ST36,hc10:14951,True,calibration
1280.4723,ST8,hc10:12401,True,train
1280.29944,ST36,hc10:18751,True,calibration
1280.30279,ST22,hc10:13129,True,train
1280.30136,ST22,hc10:13076,True,train
1280.29749,ST22,hc10:12782,True,train
1280.30369,ST1,hc10:13170,True,train
1280.29947,ST22,hc10:14942,True,train
1280.29813,ST5,hc10:14913,True,train
1280.30108,ST22,hc10:13061,True,train
1280.30181,ST508,hc10:13995,True,calibration
1280.29972,ST97,hc10:13930,True,calibration
1280.29737,ST22,hc10:18187,True,train
1280.30385,ST59,hc10:13308,True,train
1280.52213,ST5,hc10:12526,True,train
1280.30104,ST22,hc10:13051,True,train
1280.29934,ST8,hc10:14940,True,train
1280.16061,ST45,hc10:20684,True,calibration
1280.30457,ST130,hc10:18798,True,train
1280.30106,ST22,hc10:13983,True,train
1280.4695,ST8,hc10:6432,True,train
1280.29916,ST5,hc10:13301,True,train
1280.29762,ST22,hc10:14678,True,train
1280.30337,ST45,hc10:18283,True,calibration
1280.52135,ST97,hc10:12448,True,calibration
1280.29807,ST5,hc10:13292,True,train
1280.30043,ST8,hc10:13314,True,train
1280.29925,ST22,hc10:13305,True,train
1280.3384,ST8,hc10:6141,True,train
1280.52144,ST8,hc10:12457,True,train
1280.29956,ST22,hc10:18759,True,train
1280.30122,ST22,hc10:18191,True,train
1280.30185,ST8,hc10:18233,True,train
1280.19785,ST25,hc10:5695,True,train
1280.30029,ST22,hc10:14967,True,train
1280.30333,ST2371,hc10:18281,True,train
1280.29860,ST5,hc10:13293,True,train
1280.30404,ST22,hc10:18774,True,train
1280.30068,ST22,hc10:14971,True,train
1280.29996,ST59,hc10:14712,True,train
1280.29779,ST672,hc10:14904,True,calibration
1280.29999,ST59,hc10:14715,True,train
1280.29759,ST22,hc10:12798,True,train
1280.29770,ST22,hc10:14679,True,train
1280.30348,ST22,hc10:13346,True,train
1280.30079,ST8,hc10:13052,True,train
1280.29826,ST1,hc10:13030,True,train
1280.30387,ST398,hc10:13358,True,train
1280.30157,ST22,hc10:13887,True,train
1280.29735,ST22,hc10:18185,True,train
1280.4647,ST8,hc10:6282,True,train
1280.30002,ST22,hc10:13938,True,train
1280.30366,ST59,hc10:13034,True,train
1280.29831,ST22,hc10:14687,True,train
1280.29952,ST22,hc10:18757,True,train
1280.30038,ST6,hc10:13956,True,calibration
1280.30334,ST22,hc10:18282,True,train
1280.52157,ST1,hc10:12470,True,train
1280.30320,ST6,hc10:14014,True,calibration
1280.29774,ST22,hc10:14680,True,train
1280.30410,ST22,hc10:13360,True,train
1280.30162,ST338,hc10:18213,True,calibration
1280.29876,ST36,hc10:14684,True,calibration
1280.30435,ST772,hc10:18789,True,test
1280.30453,ST1457,hc10:18296,True,calibration
1280.30436,ST6,hc10:18790,True,calibration
1280.9222,ST239,hc10:19015,True,train
1280.30209,ST36,hc10:13093,True,calibration
1280.30022,ST22,hc10:14962,True,train
1280.29948,ST59,hc10:18754,True,train
1280.30159,ST59,hc10:13900,True,train
1280.30076,ST97,hc10:14974,True,calibration
1280.9382,ST239,hc10:19451,True,train
1280.29775,ST45,hc10:18195,True,calibration
1280.39589,ST8,hc10:7468,True,train
1280.39604,ST8,hc10:7631,True,train
1280.9266,ST239,hc10:19413,True,train
1280.9292,ST22,hc10:19424,True,train
1280.30192,ST737,hc10:18239,True,test
1280.39668,ST8,hc10:7694,True,train
1280.29946,ST22,hc10:18753,True,train
1280.9254,ST22,hc10:19404,True,train
1280.9215,ST22,hc10:19390,True,train
1280.29834,ST59,hc10:14689,True,train
1280.29781,ST22,hc10:18734,True,train
1280.39656,ST8,hc10:7683,True,train
1280.51925,ST239,hc10:6097,True,train
1280.30255,ST8,hc10:13105,True,train
1280.9282,ST239,hc10:19419,True,train
1280.9286,ST22,hc10:19032,True,train
1280.30010,ST398,hc10:13941,True,train
1280.30084,ST5,hc10:13056,True,train
1280.9214,ST22,hc10:19389,True,train
1280.30092,ST45,hc10:14979,True,calibration
1280.29982,ST22,hc10:13879,True,train
1280.30158,ST30,hc10:13326,True,test
1280.39571,ST8,hc10:7602,True,train
1280.4692,ST8,hc10:6482,True,train
1280.39632,ST8,hc10:7659,True,train
1280.9206,ST239,hc10:15017,True,train
1280.29975,ST59,hc10:14949,True,train
1280.30221,ST45,hc10:18247,True,calibration
1280.16387,ST5,hc10:20689,True,train
1280.39536,ST8,hc10:7455,True,train
1280.51750,ST225,hc10:5944,True,calibration
1280.17656,ST72,hc10:3626,True,test
1280.51808,ST22,hc10:5990,True,train
1280.9197,ST239,hc10:19385,True,train
1280.4696,ST8,hc10:6484,True,train
1280.9271,ST239,hc10:19027,True,train
1280.29702,ST45,hc10:18716,True,calibration
1280.29740,ST22,hc10:18731,True,train
1280.51876,ST149,hc10:6052,True,test
1280.52199,ST15,hc10:12512,True,train
1280.39626,ST8,hc10:7653,True,train
1280.39625,ST3039,hc10:7652,True,train
1280.30180,ST22,hc10:18229,True,train
1280.30377,ST22,hc10:13174,True,train
1280.29980,ST5,hc10:14707,True,train
1280.29711,ST22,hc10:18706,True,train
1280.30144,ST130,hc10:13080,True,train
1280.30446,ST22,hc10:14024,True,train
1280.39664,ST8,hc10:7690,True,train
1280.30235,ST149,hc10:18256,True,test
1280.39613,ST8,hc10:7640,True,train
1280.9294,ST22,hc10:19605,True,train
1280.39565,ST8,hc10:7464,True,train
1280.7375,ST1529,hc10:15308,True,test
1280.30129,ST5,hc10:13069,True,train
1280.29896,ST22,hc10:13045,True,train
1280.29900,ST5,hc10:14699,True,train
1280.30323,ST5,hc10:13141,True,train
1280.30445,ST22,hc10:18797,True,train
1280.30415,ST22,hc10:18783,True,train
1280.30243,ST22,hc10:14004,True,train
1280.29784,ST97,hc10:18735,True,calibration
1280.30166,ST6,hc10:18217,True,calibration
1280.16762,ST5,hc10:4259,True,train
1280.29815,ST149,hc10:14915,True,test
1280.30378,ST22,hc10:13175,True,train
1280.29828,ST1,hc10:13031,True,train
1280.29921,ST2371,hc10:13302,True,train
1280.29968,ST1,hc10:14705,True,train
1280.29685,ST59,hc10:18707,True,train
1280.29879,ST22,hc10:13042,True,train
1280.30095,ST1649,hc10:14981,True,calibration
1280.30456,ST22,hc10:14027,True,train
1280.29877,ST22,hc10:13904,True,train
1280.52214,ST1,hc10:12527,True,train
1280.9262,ST239,hc10:19410,True,train
1280.30048,ST5,hc10:13962,True,train
1280.29773,ST22,hc10:18733,True,train
1280.30252,ST737,hc10:13102,True,test
1280.29897,ST105,hc10:13910,True,calibration
1280.29892,ST22,hc10:14933,True,train
1280.29715,ST8,hc10:18724,True,train
1280.30326,ST22,hc10:13144,True,train
1280.29836,ST22,hc10:14691,True,train
1280.30319,ST45,hc10:18277,True,calibration
1280.30250,ST5,hc10:14007,True,train
1280.30117,ST22,hc10:14990,True,train
1280.29765,ST22,hc10:13886,True,train
1280.30207,ST1245,hc10:13092,True,calibration
1413436.3,ST398,hc10:7164,True,train
1280.30186,ST22,hc10:18234,True,train
1280.30398,ST22,hc10:18768,True,train
1280.30003,ST8,hc10:13940,True,train
1280.30165,ST72,hc10:18216,True,test
1280.30222,ST22,hc10:18248,True,train
1280.30234,ST22,hc10:18255,True,train
1280.29785,ST22,hc10:14907,True,train
1280.29758,ST6,hc10:12797,True,calibration
1280.29926,ST22,hc10:13917,True,train
1280.30109,ST22,hc10:13062,True,train
1280.29971,ST5,hc10:13929,True,train
1280.52160,ST15,hc10:12458,True,train
1280.52211,ST8,hc10:12524,True,train
1280.52183,ST27,hc10:12496,True,train
1280.29977,ST8,hc10:13931,True,train
1280.30197,ST22,hc10:14000,True,train
1280.30393,ST22,hc10:18763,True,train
1280.29851,ST5,hc10:13036,True,train
1280.52142,ST88,hc10:12455,True,train
1280.30397,ST45,hc10:18767,True,calibration
1280.39588,ST8,hc10:7617,True,train
1280.30299,ST72,hc10:18265,True,test
1280.4727,ST8,hc10:6506,True,train
1280.29869,STsolo_1280.29869,hc10:13902,True,train
1280.9244,ST239,hc10:19401,True,train
1280.16760,ST5,hc10:3625,True,train
1280.29914,ST22,hc10:13913,True,train
1280.30327,ST80,hc10:13145,True,test
1280.30131,ST188,hc10:13071,True,test
1280.29778,ST6,hc10:14903,True,calibration
1280.30175,ST45,hc10:18224,True,calibration
1280.29756,ST22,hc10:12795,True,train
1280.30204,ST59,hc10:13089,True,train
1280.16386,ST5,hc10:20688,True,train
1280.30324,ST22,hc10:13142,True,train
1280.30133,ST5,hc10:13073,True,train
1280.30289,ST22,hc10:13878,True,train
1280.30338,ST508,hc10:18284,True,calibration
1280.29983,ST152,hc10:14952,True,test
1280.30176,ST22,hc10:18225,True,train
1280.30361,ST1,hc10:13162,True,train
1280.30012,ST59,hc10:14960,True,train
1280.30100,ST1,hc10:14984,True,train
1280.30065,ST22,hc10:13971,True,train
1280.4674,ST8,hc10:6362,True,train
1280.30208,ST45,hc10:13329,True,calibration
1280.30059,ST6,hc10:13319,True,calibration
1280.30352,ST45,hc10:13114,True,calibration
1280.30271,ST5,hc10:13121,True,train
1280.39734,ST8,hc10:7756,True,train
1280.30336,ST_1*,hc10:14020,True,test
1280.30269,ST22,hc10:13119,True,train
1280.30135,ST1,hc10:13075,True,train
1280.29811,ST8,hc10:13892,True,train
1280.29780,ST5,hc10:12800,True,train
1280.29907,ST22,hc10:13911,True,train
1280.30247,ST22,hc10:14006,True,train
1280.29748,ST8,hc10:18732,True,train
1280.29717,ST5,hc10:18726,True,train
1280.29898,ST22,hc10:14697,True,train
1280.30005,ST72,hc10:14717,True,test
1280.52224,ST8,hc10:12537,True,train
1280.29942,ST22,hc10:18709,True,train
1280.30356,ST5,hc10:13159,True,train
1280.52220,ST8,hc10:12533,True,train
1280.29808,ST1,hc10:13891,True,train
1280.30233,ST22,hc10:18254,True,train
1280.4734,ST3317,hc10:6512,True,test
1280.30379,ST8,hc10:13176,True,train
1280.29797,ST5,hc10:18198,True,train
1280.29855,ST59,hc10:14921,True,train
1280.30308,ST22,hc10:18273,True,train
1280.30249,ST149,hc10:18259,True,test
1280.29901,ST22,hc10:14700,True,train
1280.29974,ST59,hc10:14706,True,train
1280.29932,ST45,hc10:13921,True,calibration
1280.30420,ST149,hc10:18785,True,test
1280.30331,ST22,hc10:18279,True,train
1280.30301,ST45,hc10:18267,True,calibration
1280.30390,ST22,hc10:13181,True,train
1280.29910,ST88,hc10:13047,True,train
1280.29736,ST97,hc10:18186,True,calibration
1280.30156,ST22,hc10:18210,True,train
1280.9209,ST239,hc10:19589,True,train
1280.52149,ST398,hc10:12462,True,train
1280.30049,ST5,hc10:13963,True,train
1280.30242,ST22,hc10:13099,True,train
1280.29792,ST1,hc10:18737,True,train
1280.16570,ST5,hc10:20708,True,train
1280.30455,ST30,hc10:14026,True,test
1280.29769,ST80,hc10:12799,True,test
1280.29837,ST22,hc10:13895,True,train
1280.30211,ST398,hc10:13331,True,train
1280.29724,ST22,hc10:13881,True,train
1280.16554,ST72,hc10:20699,True,test
1280.29729,ST5,hc10:18727,True,train
1280.30112,ST6,hc10:14986,True,calibration
1280.4722,ST8,hc10:6491,True,train
1280.52141,ST15,hc10:12454,True,train
1280.30430,ST45,hc10:13367,True,calibration
1280.30479,ST22,nogroup:1280.30479,True,train
1280.4346,ST8,hc10:5846,True,train
1280.29761,ST6318,hc10:14901,True,test
1280.30091,ST45,hc10:14373,True,calibration
1280.30037,ST22,hc10:13955,True,train
1280.30316,ST2625,hc10:13140,True,calibration
1280.29727,ST22,hc10:12787,True,train
1280.4789,ST8,hc10:12425,True,train
1280.30123,ST1,hc10:13065,True,train
1280.30251,ST834,hc10:13101,True,test
1280.16549,ST1750,hc10:20950,True,train
1280.30033,ST1649,hc10:13049,True,calibration
1280.30294,ST22,hc10:13342,True,train
1280.29708,ST1,hc10:18721,True,train
1280.29858,ST22,hc10:13039,True,train
1280.29852,ST22,hc10:13037,True,train
1280.29950,ST59,hc10:18755,True,train
1280.30077,ST2625,hc10:14975,True,calibration
1280.30168,ST59,hc10:18219,True,train
1280.9260,ST239,hc10:19408,True,train
1280.30098,ST88,hc10:13980,True,train
1280.29985,ST5,hc10:14954,True,train
1280.30062,ST22,hc10:13320,True,train
1280.30248,ST22,hc10:18258,True,train
1280.7363,ST239,hc10:19577,True,train
1280.29822,ST22,hc10:14917,True,train
1280.30090,ST22,hc10:14372,True,train
1280.30391,ST22,hc10:13182,True,train
1280.30177,ST45,hc10:18226,True,calibration
1280.30004,ST72,hc10:14957,True,test
1280.29816,ST1,hc10:14916,True,train
1280.29793,ST59,hc10:18738,True,train
1280.39739,ST8,hc10:7761,True,train
1280.30371,ST72,hc10:13350,True,test
1280.29995,ST22,hc10:13937,True,train
1280.30429,ST22,hc10:13366,True,train
1280.30066,ST59,hc10:13972,True,train
1280.52137,ST398,hc10:12450,True,train
1280.29700,ST22,hc10:13286,True,train
1280.30020,ST6,hc10:13948,True,calibration
1280.29940,ST3305,hc10:18748,True,train
1280.30103,ST1535,hc10:13982,True,calibration
1280.30425,STsolo_1280.30425,hc10:18286,True,calibration
1280.29935,ST8,hc10:14941,True,train
1280.29719,ST22,hc10:14896,True,train
1280.39737,ST8,hc10:7759,True,train
1280.30276,ST1649,hc10:13126,True,calibration
1280.52156,ST1,hc10:12469,True,train
1280.29712,ST22,hc10:18723,True,train
1280.30395,ST1,hc10:18765,True,train
1280.30480,ST8,nogroup:1280.30480,True,train
1280.30275,ST22,hc10:13125,True,train
1280.30411,ST130,hc10:13361,True,train
1280.30229,ST22,hc10:14003,True,train
1280.30374,ST22,hc10:13353,True,train
1280.29705,ST22,hc10:18718,True,train
1280.30257,ST22,hc10:13107,True,train
1280.29819,ST840,hc10:14685,True,calibration
1280.4665,ST8,hc10:6430,True,train
1280.9259,ST239,hc10:19026,True,train
1280.4728,ST8,hc10:6507,True,train
1280.29790,ST22,hc10:12803,True,train
1280.9272,ST239,hc10:19028,True,train
1280.30028,ST22,hc10:14966,True,train
1280.29849,ST22,hc10:14923,True,train
1280.9218,ST239,hc10:19393,True,train
1280.52194,ST188,hc10:12507,True,test
1280.9380,ST239,hc10:19449,True,train
1280.30013,ST6,hc10:13942,True,calibration
1280.30414,ST8,hc10:18782,True,train
1280.29713,ST22,hc10:12783,True,train
1280.30241,ST105,hc10:13098,True,calibration
1280.30163,ST1,hc10:18214,True,train
1280.30130,ST30,hc10:13070,True,test
1280.29691,ST45,hc10:14676,True,calibration
1280.29909,ST5,hc10:18741,True,train
1280.29970,ST45,hc10:13928,True,calibration
1280.29870,ST22,hc10:13297,True,train
1280.16569,ST5,hc10:20707,True,train
1280.29847,ST5,hc10:13898,True,train
1280.30449,STsolo_1280.30449,hc10:18292,True,test
1280.30126,ST22,hc10:13066,True,train
1280.30057,ST22,hc10:13968,True,train
1280.4781,ST8,hc10:12419,True,train
1280.16385,ST45,hc10:20687,True,calibration
1280.29861,ST97,hc10:13294,True,calibration
1280.29957,ST30,hc10:18760,True,test
1280.30237,ST22,hc10:13285,True,train
1280.30407,ST5,hc10:18777,True,train
1280.30188,ST6,hc10:18235,True,calibration
1280.30139,ST45,hc10:13078,True,calibration
1280.30196,ST45,hc10:13885,True,calibration
1280.29687,ST22,hc10:14675,True,train
1413577.3,ST398,hc10:17695,True,train
1280.52134,STsolo_1280.52134,hc10:12447,True,test
1280.30477,ST_22*,nogroup:1280.30477,True,train
1280.29998,ST22,hc10:14714,True,train
1280.29919,ST22,hc10:18743,True,train
1280.29872,ST22,hc10:13290,True,train
1280.30220,ST15,hc10:18246,True,train
1280.29686,ST22,hc10:18708,True,train
1280.30155,ST4155,hc10:18209,True,calibration
1280.29888,ST45,hc10:14931,True,calibration
1280.30350,ST8,hc10:13153,True,train
1280.52152,ST383,hc10:12465,True,calibration
1280.29966,ST22,hc10:13310,True,train
1280.4654,ST8,hc10:6460,True,train
1280.30339,ST779,hc10:13146,True,train
1280.29853,ST6855,hc10:14925,True,train
1280.7360,ST239,hc10:19574,True,train
1280.30173,ST45,hc10:13993,True,calibration
1280.29917,ST5,hc10:13915,True,train
1280.30312,ST22,hc10:13136,True,train
1280.30214,ST22,hc10:18241,True,train
1280.29817,ST22,hc10:12806,True,train
1280.29987,ST6,hc10:14709,True,calibration
1280.30444,ST5,hc10:18796,True,train
1280.29787,ST30,hc10:18736,True,test
1280.52164,STsolo_1280.52164,hc10:12477,True,calibration
1280.9211,ST239,hc10:17982,True,train
1280.9293,ST239,hc10:19425,True,train
1280.9270,ST239,hc10:19417,True,train
1280.30254,ST6,hc10:13104,True,calibration
1280.30217,ST22,hc10:18244,True,train
1280.30085,ST22,hc10:14977,True,train
1280.29958,ST8,hc10:18761,True,train
1280.30160,ST30,hc10:18211,True,test
1280.29801,ST5142,hc10:18200,True,calibration
1280.4759,ST8,hc10:12434,True,train
1280.30184,ST5,hc10:18232,True,train
1280.29991,ST22,hc10:14956,True,train
1280.29863,ST8,hc10:13295,True,train
1280.9224,ST239,hc10:19017,True,train
1280.30200,ST45,hc10:13327,True,calibration
1280.52150,ST88,hc10:12463,True,train
1280.30007,ST22,hc10:14958,True,train
1280.29866,ST22,hc10:14929,True,train
1280.30147,ST5,hc10:13325,True,train
1280.30304,ST30,hc10:13135,True,test
1280.4682,ST8,hc10:6299,True,train
1280.4764,ST8,hc10:6405,True,train
1280.29988,ST149,hc10:14710,True,test
1280.4724,ST8,hc10:6397,True,train
1280.9258,ST239,hc10:19597,True,train
1280.9371,ST239,hc10:19630,True,train
1280.30266,ST45,hc10:13116,True,calibration
1280.30239,ST97,hc10:13054,True,calibration
1280.30381,ST1649,hc10:13178,True,calibration
1280.30325,ST22,hc10:13143,True,train
1280.29757,ST45,hc10:12796,True,calibration
1280.30201,ST22,hc10:13916,True,train
1280.30036,ST22,hc10:13954,True,train
1280.29763,ST6,hc10:18193,True,calibration
1280.30230,ST22,hc10:13336,True,train
1280.39639,ST8,hc10:7666,True,train
1280.9247,ST239,hc10:19593,True,train
1280.39527,ST8,hc10:7580,True,train
1280.16836,ST59,hc10:6118,True,train
1280.39555,ST8,hc10:7593,True,train
1280.9228,ST22,hc10:19395,True,train
1280.39619,ST8,hc10:7646,True,train
1280.51776,ST8,hc10:5962,True,train
1280.26012,ST45,hc10:657,True,calibration
1280.29814,ST45,hc10:14914,True,calibration
1280.9191,ST22,hc10:19580,True,train
1280.26011,ST8,hc10:9,True,train
1280.51744,ST8,hc10:5938,True,train
1280.26019,ST45,hc10:13,True,calibration
1280.9195,ST22,hc10:19384,True,train
1280.9283,ST22,hc10:19420,True,train
1280.39540,STsolo_1280.39540,hc10:7457,True,train
1280.26008,ST59,hc10:655,True,train
1280.39557,ST8,hc10:7595,True,train
1280.51833,ST225,hc10:6012,True,calibration
1280.9288,ST22,hc10:19033,True,train
1280.39578,ST8,hc10:7607,True,train
1280.26022,STsolo_1280.26022,hc10:14,True,train
1280.9196,ST22,hc10:17980,True,train
1280.26050,ST45,hc10:26,True,calibration
1280.9194,ST22,hc10:19582,True,train
1280.9273,ST22,hc10:19029,True,train
1280.9230,ST22,hc10:19020,True,train
1280.51828,ST5,hc10:6007,True,train
1280.26068,ST25,hc10:683,True,train
1280.29710,ST45,hc10:13288,True,calibration
1280.9289,ST22,hc10:19423,True,train
1280.51780,ST239,hc10:5966,True,train
1280.7312,ST8,hc10:8168,True,train
1280.39740,ST8,hc10:7762,True,train
1280.39665,ST8,hc10:7691,True,train
1280.9245,ST22,hc10:19402,True,train
1280.39634,ST8,hc10:7661,True,train
1280.39660,ST8,hc10:7687,True,train
1280.39485,ST8,hc10:7438,True,train
1280.39552,ST8,hc10:7590,True,train
1280.16838,ST59,hc10:17754,True,train
1280.25990,ST188,hc10:642,True,test
1280.39548,ST8,hc10:7587,True,train
1280.25987,STsolo_1280.25987,hc10:639,True,calibration
1280.26057,ST1,hc10:32,True,train
1280.9253,ST22,hc10:19025,True,train
1280.9268,ST22,hc10:19415,True,train
1280.51747,ST45,hc10:5941,True,calibration
1280.39653,ST8,hc10:7677,True,train
1280.39596,ST8,hc10:7623,True,train
1280.9284,ST22,hc10:19604,True,train
1280.39580,ST8,hc10:7609,True,train
1280.26013,ST3072,hc10:658,True,calibration
1280.39573,ST8,hc10:7466,True,train
1280.26049,ST30,hc10:677,True,test
1280.26045,ST30,hc10:675,True,test
1280.9407,ST239,hc10:15318,True,train
1280.9201,ST22,hc10:19585,True,train
1280.7299,ST632,hc10:15305,True,calibration
1280.9379,ST239,hc10:19448,True,train
1280.9384,ST239,hc10:19065,True,train
1280.51923,ST30,hc10:6095,True,test
1280.51761,ST8,hc10:5949,True,train
1413576.3,ST398,hc10:7530,True,train
1280.51746,ST30,hc10:5940,True,test
1280.26046,ST6,hc10:24,True,calibration
1280.39566,ST8,hc10:7599,True,train
1280.30024,ST45,hc10:13950,True,calibration
1280.9398,ST239,hc10:16309,True,train
1413570.3,ST398,hc10:7528,True,train
1280.39592,ST8,hc10:7620,True,train
1280.39549,ST3606,hc10:7461,True,calibration
